stimulus,subject_id,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,fixations_list,fixations_TRT,surprisal
arg_pisacowsmilk_10_page_1,10,0,0.0,arg_pisacowsmilk_10_page_1_0,Laptele,0.0,arg_pisacowsmilk_10_page_1_0,Laptele de vacă - Introducere,[236],236,
arg_pisacowsmilk_10_page_1,10,1,1.0,arg_pisacowsmilk_10_page_1_1,de,0.0,arg_pisacowsmilk_10_page_1_0,Laptele de vacă - Introducere,[263],263,
arg_pisacowsmilk_10_page_1,10,2,2.0,arg_pisacowsmilk_10_page_1_2,vacă,0.0,arg_pisacowsmilk_10_page_1_0,Laptele de vacă - Introducere,[],0,
arg_pisacowsmilk_10_page_1,10,3,3.0,arg_pisacowsmilk_10_page_1_3,-,0.0,arg_pisacowsmilk_10_page_1_0,Laptele de vacă - Introducere,[],0,
arg_pisacowsmilk_10_page_1,10,4,4.0,arg_pisacowsmilk_10_page_1_4,Introducere,0.0,arg_pisacowsmilk_10_page_1_0,Laptele de vacă - Introducere,[366],366,
arg_pisacowsmilk_10_page_1,10,5,0.0,arg_pisacowsmilk_10_page_1_5,În,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[],0,
arg_pisacowsmilk_10_page_1,10,6,1.0,arg_pisacowsmilk_10_page_1_6,anumite,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[270],270,
arg_pisacowsmilk_10_page_1,10,7,2.0,arg_pisacowsmilk_10_page_1_7,"locuri,",1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[],0,
arg_pisacowsmilk_10_page_1,10,8,3.0,arg_pisacowsmilk_10_page_1_8,precum,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[334],334,
arg_pisacowsmilk_10_page_1,10,9,4.0,arg_pisacowsmilk_10_page_1_9,Statele,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[],0,
arg_pisacowsmilk_10_page_1,10,10,5.0,arg_pisacowsmilk_10_page_1_10,"Unite,",1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[],0,
