time,screen,pixel_x,pixel_y,pupil
5233508,stimulus_Lit_Alchemist_4_question_4112,1262.2,903.1,1734.0
5233509,stimulus_Lit_Alchemist_4_question_4112,1262.3,903.4,1733.0
5233510,stimulus_Lit_Alchemist_4_question_4112,1262.1,903.6,1733.0
5233511,stimulus_Lit_Alchemist_4_question_4112,1261.7,903.4,1733.0
5233512,stimulus_Lit_Alchemist_4_question_4112,1261.3,903.1,1734.0
5233513,stimulus_Lit_Alchemist_4_question_4112,1261.4,902.9,1734.0
5233514,stimulus_Lit_Alchemist_4_question_4112,1261.5,902.9,1735.0
5233515,stimulus_Lit_Alchemist_4_question_4112,1261.6,902.9,1735.0
5233516,stimulus_Lit_Alchemist_4_question_4112,1261.6,902.9,1734.0
5233517,stimulus_Lit_Alchemist_4_question_4112,1261.6,903.0,1735.0
5233518,stimulus_Lit_Alchemist_4_question_4112,1261.7,903.4,1736.0
5233519,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.9,1738.0
5233520,stimulus_Lit_Alchemist_4_question_4112,1261.8,904.2,1740.0
5233521,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.9,1742.0
5233522,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.7,1744.0
5233523,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.8,1745.0
5233524,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.8,1745.0
5233525,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.9,1743.0
5233526,stimulus_Lit_Alchemist_4_question_4112,1261.7,903.6,1741.0
5233527,stimulus_Lit_Alchemist_4_question_4112,1261.7,903.2,1740.0
5233528,stimulus_Lit_Alchemist_4_question_4112,1261.7,902.9,1741.0
5233529,stimulus_Lit_Alchemist_4_question_4112,1261.7,903.1,1741.0
5233530,stimulus_Lit_Alchemist_4_question_4112,1261.9,903.4,1741.0
5233531,stimulus_Lit_Alchemist_4_question_4112,1262.0,903.6,1742.0
5233532,stimulus_Lit_Alchemist_4_question_4112,1262.2,903.5,1742.0
5233533,stimulus_Lit_Alchemist_4_question_4112,1262.1,903.4,1738.0
5233534,stimulus_Lit_Alchemist_4_question_4112,1261.8,903.5,1732.0
5233535,stimulus_Lit_Alchemist_4_question_4112,1261.5,903.4,1727.0
5233536,stimulus_Lit_Alchemist_4_question_4112,1261.3,903.2,1728.0
5233537,stimulus_Lit_Alchemist_4_question_4112,1261.1,903.0,1731.0
5233538,stimulus_Lit_Alchemist_4_question_4112,1261.1,902.9,1734.0
5233539,stimulus_Lit_Alchemist_4_question_4112,1261.4,902.9,1740.0
5233540,stimulus_Lit_Alchemist_4_question_4112,1261.9,903.0,1744.0
5233541,stimulus_Lit_Alchemist_4_question_4112,1262.4,903.0,1749.0
5233542,stimulus_Lit_Alchemist_4_question_4112,1262.6,903.1,1749.0
5233543,stimulus_Lit_Alchemist_4_question_4112,1262.9,903.0,1750.0
5233544,stimulus_Lit_Alchemist_4_question_4112,1263.1,902.9,1750.0
5233545,stimulus_Lit_Alchemist_4_question_4112,1262.9,903.0,1748.0
5233546,stimulus_Lit_Alchemist_4_question_4112,1262.4,903.0,1747.0
5233547,stimulus_Lit_Alchemist_4_question_4112,1262.0,903.1,1746.0
5233548,stimulus_Lit_Alchemist_4_question_4112,1262.2,903.4,1746.0
5233549,stimulus_Lit_Alchemist_4_question_4112,1262.7,903.7,1746.0
5233550,stimulus_Lit_Alchemist_4_question_4112,1263.3,904.0,1746.0
5233551,stimulus_Lit_Alchemist_4_question_4112,1263.5,904.0,1749.0
5233552,stimulus_Lit_Alchemist_4_question_4112,1263.3,904.0,1752.0
5233553,stimulus_Lit_Alchemist_4_question_4112,1262.9,903.8,1755.0
5233554,stimulus_Lit_Alchemist_4_question_4112,1262.7,903.6,1756.0
5233555,stimulus_Lit_Alchemist_4_question_4112,1262.6,903.9,1753.0
5233556,stimulus_Lit_Alchemist_4_question_4112,1262.2,904.3,1750.0
5233557,stimulus_Lit_Alchemist_4_question_4112,1261.6,904.8,1748.0
5233558,stimulus_Lit_Alchemist_4_question_4112,1261.0,904.9,1748.0
5233559,stimulus_Lit_Alchemist_4_question_4112,1260.8,904.8,1749.0
5233560,stimulus_Lit_Alchemist_4_question_4112,1260.5,904.7,1749.0
5233561,stimulus_Lit_Alchemist_4_question_4112,1260.3,904.8,1749.0
5233562,stimulus_Lit_Alchemist_4_question_4112,1260.2,904.7,1749.0
5233563,stimulus_Lit_Alchemist_4_question_4112,1260.3,904.7,1749.0
5233564,stimulus_Lit_Alchemist_4_question_4112,1260.2,904.8,1747.0
5233565,stimulus_Lit_Alchemist_4_question_4112,1260.0,905.0,1746.0
5233566,stimulus_Lit_Alchemist_4_question_4112,1259.8,905.2,1743.0
5233567,stimulus_Lit_Alchemist_4_question_4112,1259.5,905.1,1742.0
5233568,stimulus_Lit_Alchemist_4_question_4112,1259.2,905.1,1739.0
5233569,stimulus_Lit_Alchemist_4_question_4112,1258.9,905.3,1737.0
5233570,stimulus_Lit_Alchemist_4_question_4112,1259.8,905.5,1743.0
5233571,stimulus_Lit_Alchemist_4_question_4112,1260.7,905.7,1747.0
5233572,stimulus_Lit_Alchemist_4_question_4112,1261.0,905.7,1752.0
5233573,stimulus_Lit_Alchemist_4_question_4112,1260.5,905.7,1752.0
5233574,stimulus_Lit_Alchemist_4_question_4112,1260.1,906.1,1752.0
5233575,stimulus_Lit_Alchemist_4_question_4112,1260.3,906.4,1753.0
5233576,stimulus_Lit_Alchemist_4_question_4112,1260.5,906.7,1752.0
5233577,stimulus_Lit_Alchemist_4_question_4112,1260.4,906.2,1752.0
5233578,stimulus_Lit_Alchemist_4_question_4112,1260.2,905.7,1752.0
5233579,stimulus_Lit_Alchemist_4_question_4112,1260.1,905.3,1755.0
5233580,stimulus_Lit_Alchemist_4_question_4112,1260.2,905.3,1758.0
5233581,stimulus_Lit_Alchemist_4_question_4112,1260.5,905.3,1760.0
